"","Speed","Hours","ID","Sex","Season","DistRoad1","DistRoad2","DistSettl"
"36",0.406916783182857,4,1,2,1,2.33877742884031,1.1257600110883,3.48267719974581
"37",0.911670269509733,5,1,2,1,0.479348178061938,0.34493635723701,2.2663235137447
"38",0.131672738070392,6,1,2,1,1.79049385935046,2.27273876520773,1.73470538520388
"39",1.01551755070958,7,1,2,1,5.95287831669266,0.0858365515176178,3.54471490701411
"40",1.72700714704651,17,1,2,1,2.79803156019648,0.876439950582165,3.97658328325808
"41",2.10839907324135,21,1,2,1,3.8655963862735,0.473861483232362,2.06234987904146
"42",0.249368123537745,22,1,2,1,4.12797212357328,1.72501323859056,2.4446939862762
"43",0.162922439138008,23,1,2,1,3.0410859438705,3.06856523865811,3.06507332239441
"44",0.877125991075126,0,1,2,1,1.65958481873947,1.57405773319983,2.2319075644091
"45",0.857490803035988,1,1,2,1,2.85355820513805,4.11779010643786,1.84511786998221
"46",0.0333238160819461,2,1,2,1,1.54746299160212,2.09655100432835,1.62643803345624
"47",0.0447640840303208,3,1,2,1,5.36913772490963,1.25331150964841,3.03665421224918
"48",0.842389529404918,4,1,2,1,1.55537508147578,3.46937541218729,1.99042829920089
"49",1.03482258418772,5,1,2,1,3.64163293120764,2.35860354496397,3.10780772801361
"50",1.05226167170837,6,1,2,1,0.103155352881175,1.61926734980332,1.49312825786777
"51",0.060766517447231,7,1,2,1,4.24906043307096,0.37250379552738,3.47932195042848
"52",0.313142150147311,8,1,2,1,2.62664884634489,2.72651913452311,2.6510579717667
"53",2.75152616775016,9,1,2,1,0.719127676228091,2.20415441024768,1.36492263108068
"54",0.151420141626609,10,1,2,1,4.67874682536337,0.618264702928287,1.75045320563903
"55",0.223768245451716,11,1,2,1,5.95933171243453,1.95808179723972,2.54427126702746
"56",1.5003297782889,12,1,2,1,1.946672219716,2.45167843357967,2.10992147511663
"57",0.885656459300491,13,1,2,1,3.81612303038889,2.62467261804605,1.86755206533142
"58",0.0195745243470024,16,1,2,1,2.9781373950851,2.03130113339124,4.06281098689709
"59",0.0376509128547645,17,1,2,1,1.93718163410556,0.90462970329217,0.902365679690378
"60",0.0977895797982713,18,1,2,1,1.32752340290742,2.96911818249878,1.60700828353668
"61",0.281876807436031,19,1,2,1,3.48607234088393,1.41674865930605,4.10950967636411
"62",0.79363276004309,20,1,2,1,0.176750537016696,1.65138325792298,0.267397095424761
"63",0.564665113983429,21,1,2,1,2.43261632454338,1.02779086402458,2.0511712837792
"64",0.479017155614365,22,1,2,1,0.0353069924438878,1.98815820688105,3.08470929347396
"65",0.618705930403497,23,1,2,1,1.28339736945518,0.250612540610274,1.40226134327122
"66",0.678564894885786,0,1,2,1,4.80011725031277,1.78505062191984,2.0717609083859
"67",0.643602372889245,1,1,2,1,4.49770145698074,1.16664615462915,2.60857618306601
"68",0.227493724601474,2,1,2,1,3.20281158887646,0.0405937918745072,3.45036063061156
"69",2.39953477735357,3,1,2,1,0.984922537108686,1.96971299386391,3.12642452018993
"70",0.167432775816186,4,1,2,1,3.39361639121365,0.992340725694185,3.95797877040675
"71",1.63179589930227,5,1,2,1,1.53900177903537,1.53227364553366,0.997940273430174
"72",0.0152008142534493,6,1,2,1,5.18627352545139,1.72109518995119,4.90993899984253
"73",1.14148194386871,7,1,2,1,0.277755725433105,1.14598205865887,0.280991759939407
"74",0.22633433815889,8,1,2,1,1.4872183689982,1.76856049046943,2.00310575786027
"75",0.034764869568133,9,1,2,1,2.91298029691743,1.56907789092421,1.93472698624429
"76",0.502493519000919,10,1,2,1,5.46540185346242,1.15578843348998,3.10786005117399
"77",0.991011288805461,11,1,2,1,4.87291441512008,2.27166894888282,4.84638932940461
"78",1.46578279339176,12,1,2,1,2.76709506980325,0.434651367932193,1.6035963343349
"79",1.68043070351633,13,1,2,1,2.80760753423056,1.05888656149566,0.983484202859424
"80",0.958906133273585,14,1,2,1,6.26898194028461,0.226130179194134,2.21898322407038
"81",2.36470399325413,15,1,2,1,3.61950050964715,1.16776145504938,0.266780950536581
"82",1.35634572682751,16,1,2,1,4.66961558367266,1.97171413647105,2.56790479063508
"83",1.94332924147548,17,1,2,1,3.65289587306959,3.80939878288409,1.97590693477432
"84",0.158256499349017,18,1,2,1,4.72340496792366,1.93615267476263,3.29942192990044
"85",0.925429886059489,19,1,2,1,6.35459127072673,1.36594644873365,1.90689433657725
"86",1.28790994221224,1,1,2,1,7.81196563693055,1.48243658965539,1.97328463694442
"87",0.227997906399492,5,1,2,1,3.51661545502483,0.466338146000501,3.55139278701474
"88",0.53326969039664,6,1,2,1,2.27865997899614,1.34349381249577,2.2503646073558
"89",1.37019322019194,7,1,2,1,3.9251401465273,0.448728455657576,3.31987250105582
"90",2.78054583916698,8,1,2,1,0.725898484877356,0.859886844167507,2.96337190906105
"91",0.0329783461192947,9,1,2,1,3.07217132118324,3.10249136021303,2.99435053915097
"92",1.45577305709619,10,1,2,1,1.4772098237047,3.53548541986845,2.71234624566662
"93",0.802378178579732,11,1,2,1,3.44014251002578,2.00732717836822,3.5360668375269
"94",0.280532194715416,12,1,2,1,2.44335082694141,2.30947308819786,4.39046380619768
"95",1.83296272526073,13,1,2,1,1.545224837561,0.166388444792495,3.84115935573722
"96",1.06942901887249,14,1,2,1,2.65341470044822,1.60310642710783,4.0343108417997
"97",1.67124409759815,15,1,2,1,2.39354689158103,1.79658373460161,2.5936903775088
"98",0.297886988308423,16,1,2,1,3.8287074623175,0.568878623810752,1.30807085915343
"99",0.487416481102806,17,1,2,1,0.613203999051094,0.863605132677118,0.682490344689208
"100",0.0312898092559266,18,1,2,1,3.39372141297697,1.26740133670881,2.07239419459697
"101",0.312759966689426,19,1,2,1,3.03955889377732,3.47460927410827,3.06078017142393
"102",1.62461266538776,20,1,2,1,2.29433199826956,1.77557137058229,3.24933264907614
"103",1.52394011014544,21,1,2,1,2.73177693216683,1.78528203011921,2.57658299594818
"104",2.45828452188574,22,1,2,1,2.37177812939895,0.40711451641218,3.13645631642104
"105",0.731912310937955,23,1,2,1,3.12730432468182,0.525840683415882,2.84653317868315
"106",0.832434875080844,0,1,2,2,2.96571981053792,1.26412954719576,3.35946498767275
"107",1.41794555189309,1,1,2,2,1.83217463653289,1.67347989161487,0.922164113834085
"108",1.14695561871079,2,1,2,2,5.67160821666942,0.642663798496966,3.11631226254295
"109",0.724657730414957,3,1,2,2,0.498897929291506,3.08165066867616,3.03451875518221
"110",0.254231723165526,4,1,2,2,3.50137500948303,2.81200075751926,1.21267907703766
"111",1.20938273601438,5,1,2,2,2.14969372188934,0.903926616419067,3.37478442516342
"112",0.300351910930237,6,1,2,2,2.38572964636277,1.46314017850491,2.86681220427176
"113",2.66816911794066,7,1,2,2,1.74840233083944,1.98932954943158,2.60877552434853
"114",0.208497677184545,8,1,2,2,4.22307633430799,2.54168116467519,2.72352359077804
"115",2.11579073228565,9,1,2,2,3.7584531239636,0.905127754554986,1.13509761341498
"116",0.44230461074385,10,1,2,2,0.113774332931911,2.99784887392784,1.89029759628544
"117",0.711314101763639,11,1,2,2,1.65856151134833,1.91768186891993,5.03974100689718
"118",0.714806265211979,12,1,2,2,2.17679279773213,0.445008642219598,4.80345627884134
"119",0.0602663654283502,13,1,2,2,5.64582802879024,0.748583473962821,3.16068617153691
"120",0.174334191026787,14,1,2,2,2.72908338199755,0.968313172463971,1.20400327021147
"121",1.21736853015557,15,1,2,2,1.92073641950941,1.58101007291261,2.74406429549181
"122",2.03765071084863,16,1,2,2,1.17528082130567,0.61621858980618,2.30761763608394
"123",0.945586148665462,17,1,2,2,2.24979461475184,2.60639540050814,3.21041164466564
"124",1.54675151944738,18,1,2,2,5.37659489523971,0.105548617218435,2.01158623173941
"125",1.00816357281903,23,1,2,2,3.90254021407367,1.18587530488253,3.50651938742018
"126",0.239903963376253,0,1,2,2,3.13767938021117,0.773439782035918,2.86263968661832
"127",1.64817249057132,1,1,2,2,1.18726432655707,2.1104943891355,3.41951254681517
"128",0.0824606607191375,2,1,2,2,4.20397429380034,0.5154635405273,3.77434448546206
"129",0.828715933097552,3,1,2,2,3.69744603487793,1.83891575509307,3.25502543931765
"130",0.24492160195955,4,1,2,2,4.68136889461695,2.34332753455749,1.66024494918256
"131",0.789841559413814,5,1,2,2,0.899064261462977,1.64409758722011,2.64958615178582
"132",0.0254470993073962,6,1,2,2,0.0747942213180308,1.41636032131208,4.14705831328844
"133",0.295219968750334,9,1,2,2,2.71119649886353,0.403112368597876,1.94833978247671
"134",0.368466643874844,10,1,2,2,3.44127066798843,2.58868344982195,2.25475097539987
"135",0.911744051339989,11,1,2,2,0.632322605410555,2.73742865308624,3.16065642125738
"136",0.277190973397013,12,1,2,2,4.55011817930492,1.18177995491392,1.56496940090249
"137",0.717735009746332,13,1,2,2,2.43813079888807,2.14092909742187,3.81503449501629
"138",2.03851823495816,14,1,2,2,5.84918887598948,1.54280989390829,1.5455688560218
"139",0.602538303969561,15,1,2,2,2.5881901212962,1.56661456983778,2.9764763128076
"140",0.313944960957419,16,1,2,2,0.103490691974173,2.72770496079776,2.97835668387763
"141",1.2672319926087,17,1,2,2,4.33642846449999,3.13300590870962,2.81729165343819
"142",0.61310478527525,18,1,2,2,1.74818594049697,1.2726931435933,1.56488890870477
"143",0.768095222445064,4,1,2,2,2.89816826548825,2.44376880814254,3.68194173381956
"144",1.29719956983555,5,1,2,2,1.25135102143586,0.371890723649083,4.29039301528517
"145",2.32736952994169,6,1,2,2,2.71397477216061,0.201840775095556,2.93649429148693
"146",0.992120303277071,7,1,2,2,4.2572059787362,0.637817675245397,3.5733961126496
"147",0.855323184461865,8,1,2,2,3.91234478601593,2.04398630494045,2.99077453437994
"148",0.223400345826037,9,1,2,2,5.26623920764382,1.53978489917669,3.65435691982634
"149",0.591662880649672,10,1,2,2,2.43772802535162,2.00866302719286,2.38381503887279
"150",1.43581009358566,11,1,2,2,5.20176254711202,1.15140194293176,2.37538876269683
"151",0.0101101157484321,12,1,2,2,0.786164372676458,2.37974811643715,1.9798791770175
"152",0.946593168039661,13,1,2,2,4.59117935111039,3.21666672045852,2.70940006766781
"153",0.44863326847095,14,1,2,2,0.841673398926729,1.13840552591064,1.8601081837345
"154",1.11668032116222,15,1,2,2,1.68967790768198,0.194822801347777,4.25166727986768
"155",0.173767671138415,18,1,2,2,2.86757705459235,0.407661160238847,1.80889678434927
"156",3.26357640996738,21,1,2,2,4.65142422066256,2.18642345609154,1.92542900757733
"157",1.20597481586587,22,1,2,2,5.59638363346922,2.1379402424476,1.64360497404437
"158",1.86246010321193,23,1,2,2,0.732934522306782,2.23658090225529,2.72879310441863
"159",0.202621013758777,0,1,2,2,3.12676931778213,0.342245088700559,3.32374935936287
"160",0.338546541611408,1,1,2,2,2.43206941533175,0.450887207856852,1.32058351231019
"161",1.05452533169439,2,1,2,2,2.77915755675053,2.30063669248762,1.38606935641871
"162",0.309168676614611,3,1,2,2,5.75932250384498,2.56218107292335,3.53311544006285
"163",0.937091863881186,4,1,2,2,1.4999096575368,0.799731287543806,2.26201064953406
"164",1.42613727090501,5,1,2,2,0.670294450056,1.88058946141602,2.46853087581408
"165",0.639486419465102,6,1,2,2,2.77533857123274,0.389586138756021,3.06192169279024
"166",0.223268705595382,7,1,2,2,2.99571242440177,1.25649336000425,3.14900738530575
"167",0.550578553104504,8,1,2,2,1.19631344947662,2.12554886516091,2.443982182176
"168",0.216933623129604,9,1,2,2,4.58564397944371,1.0210275910827,2.72163797024757
"169",0.556462834139704,10,1,2,2,4.01343643871508,2.68831547059134,2.74280590452895
"170",0.454624810318113,11,1,2,2,1.71691452633266,0.964062048515061,3.41922276272529
"171",0.515406826293965,12,1,2,2,1.26074970756115,1.3198105794364,1.71229245691787
"172",0.14756443564874,13,1,2,2,5.94576795240785,0.415436392974208,3.30841087248302
"173",0.208568312541976,14,1,2,2,3.3454054005548,2.70666157475854,4.01794088900806
"174",0.319589655399578,15,1,2,2,4.9961456419525,3.04138192512876,0.913121255592222
"175",1.25208504760375,16,1,2,2,0.403184873453315,0.527929056740494,2.18995908027138
"176",0.39009255103911,17,1,2,2,4.46019281204557,2.80500497530172,2.75659175740661
"177",0.303842562754157,18,1,2,2,5.24574116810511,2.66323431234867,1.76446318392457
"178",0.427202343196383,22,1,2,2,3.53315294280672,0.134457147758997,2.59714975058425
"179",2.73854572725069,2,1,2,2,6.77347932420649,1.73066332434195,1.79039296954517
"180",0.600123033332463,3,1,2,2,1.09602188098617,2.73646208900591,3.4484438250214
"181",1.13997275620637,4,1,2,2,1.75124379933614,0.622436623566887,1.45694333816702
"182",0.348865321935699,5,1,2,2,2.28831773029006,1.30274046779134,2.50714783495975
"183",1.50323684817897,6,1,2,2,5.5047229990445,0.323037990608417,3.51245899588946
"184",1.0328360607121,7,1,2,2,0.218243881233601,3.26353166199498,3.61593005113591
"185",0.102907854969645,8,1,2,2,1.27861881402462,1.04516254860481,2.11541276110063
"186",0.33612620901833,9,1,2,2,1.04224389612514,3.81171872357606,3.22183090104989
"187",0.0742703068573988,10,1,2,2,0.526986820671311,3.34966196725921,2.20433949809603
"188",2.11984353546504,11,1,2,2,2.06614154948491,0.799781057596875,2.87317238508944
"189",0.994932200432527,14,1,2,2,0.726883165383267,2.70945151304263,2.57237668599179
"190",1.01483664550716,15,1,2,2,4.28800870684308,2.53458569752164,3.20434132846221
"191",0.617172133263501,16,1,2,2,0.631855040827972,2.29163624126835,0.669358279553639
"192",1.04306944634361,17,1,2,2,1.06954257850505,2.5682509824169,2.06726898886119
"193",0.169983355791463,18,1,2,2,4.58236434952361,1.60242299965635,3.45735207560352
"194",1.39153459231324,19,1,2,2,3.75831076968713,1.33069802705511,4.56058060979292
"195",0.199781825122264,7,1,2,2,0.18550021171405,2.57569955900032,2.47668673296171
"196",0.498929652477051,13,1,2,2,4.64472178311374,2.906951500518,1.67544990782715
"197",0.607984346878728,14,1,2,2,6.78532727961525,0.810743291593859,2.92679660687009
"198",1.29021263149329,15,1,2,2,0.69356521931221,2.45097878241436,3.02333881559723
"199",2.72740274287676,16,1,2,2,3.10130016289856,1.95397160932928,2.78813843814367
"200",0.169684683435117,17,1,2,2,2.14288835555772,1.2112134863454,2.52315163893148
"201",0.761289951551129,18,1,2,2,1.72201038175647,1.40735335629713,1.08668823701897
"202",1.16887301106662,19,1,2,2,0.0115031029857056,1.95485827541471,0.90490069558635
"203",1.51644594943688,20,1,2,2,1.43111626041947,2.01176721513397,1.26420464152412
"204",0.0867456003453186,21,1,2,2,1.63464752991151,0.643533688143775,1.95426069246337
"205",0.294886682546594,22,1,2,2,4.19538947640998,2.60703236867891,2.4336655450079
"206",1.1796906728212,23,1,2,2,1.30108653235475,2.59658568853637,1.11302247566714
"207",0.958999972473052,0,1,2,2,2.7371137311379,2.28140018945251,3.40160294613668
"208",1.98067543549638,1,1,2,2,2.79393754460058,1.61735677230989,4.91103035472261
"209",0.911434626637068,2,1,2,2,4.18013276166958,1.23641764758115,1.80133711906544
"210",1.09895858181705,5,1,2,2,5.26621638796381,0.780342412079571,1.86536557876541
"211",0.65544560547219,6,1,2,2,0.395493094613673,0.460816731703382,2.65794498351401
"212",0.644232915293629,7,1,2,2,6.0100124931186,1.53085353027133,4.22240925362785
"213",0.118498771424928,8,1,2,2,3.94542178597579,0.565552532798181,2.01447176239631
"214",0.367227422422135,9,1,2,2,2.45611601273844,2.2667215229993,3.53781290068548
"215",0.362193639762346,10,1,2,2,1.52175569926953,0.862640868011296,3.30664267323562
"216",0.129046019050103,11,1,2,2,6.8098603465731,1.73172755829139,2.23493977399031
"217",0.679340806205431,12,1,2,2,1.16304595028823,1.38817571079819,3.04399032420404
"218",1.05476201388462,13,1,2,2,5.17865374265098,1.69086283874974,3.73706073734314
"219",0.0781088924065016,14,1,2,2,4.1297565659766,0.0112057196391553,3.47396606201918
"220",1.89178003682031,22,1,2,2,4.39596499596328,2.01822750484828,2.9455803324904
"221",0.825577067244929,23,1,2,2,3.17043312106726,1.17137080515153,2.38436975673566
"222",0.0369102698808877,0,1,2,2,6.08289647274209,3.09845332862671,2.60590649807874
"223",0.345737094964651,1,1,2,2,2.9206389028473,2.52072790990654,3.84167238942824
"224",1.75994509422756,2,1,2,2,0.316462615410971,2.67055630717582,2.5243478513018
"225",1.09638290596271,3,1,2,2,2.53044111768128,3.46172337800495,1.73739969894369
"226",0.409370027637321,4,1,2,2,1.57315665612301,1.96234997319939,2.93697850178233
"227",2.94491081671957,5,1,2,2,3.07844002109607,3.32638850335963,2.60580321474896
"228",1.35767913466637,6,1,2,2,0.688091470225304,1.71971196627535,0.876810997173276
"229",0.0560643169458713,7,1,2,2,2.07799473944935,0.587637274459407,1.39863971227515
"230",0.483222744418581,11,1,2,2,1.37206498246355,3.45550000528459,3.68362310208037
"231",1.27331891702632,12,1,2,2,2.05084665821208,1.15212838902218,3.26509211484958
"232",0.482387466329308,13,1,2,2,1.93406255051868,1.39023263149235,2.0112137585477
"233",0.474727804669896,14,1,2,2,3.1608656646011,1.94374471334466,3.04988969896868
"234",0.684745181383293,15,1,2,2,4.68548875417152,1.90680544065703,3.210944918945
"235",1.51996574629418,16,1,2,2,6.06630250366537,2.33325319756737,2.31167321040469
"236",0.534588737699143,17,1,2,2,1.81479444711513,3.10073822416786,3.7530056594858
"237",0.112926548690643,18,1,2,2,3.14508112021372,2.27736240258298,3.52808201039349
"238",1.84703294960266,19,1,2,2,2.98210393994554,2.35809450808326,4.89052334343389
"239",0.4727577411326,20,1,2,2,4.13489518968118,1.98041248469205,3.28848877989041
"240",0.0115213114909475,21,1,2,2,1.43714840967504,1.11001074400548,1.68069066253
"241",1.82632582843627,22,1,2,2,2.20040224104455,1.95453175541385,2.20252813694711
"242",0.686373252491611,23,1,2,2,0.587257372599877,2.688833680727,3.31185415879204
"243",0.7650760446941,0,1,2,2,5.32214412210403,1.50312910507633,2.0969901517574
"244",0.0563590806399115,1,1,2,2,1.75233729995741,1.72144802574401,2.57173154964353
"245",0.500323385558917,2,1,2,2,2.0140955237785,1.6615774165628,3.27014875163367
"246",0.19672052238276,3,1,2,2,1.28204800231512,2.84014404665604,3.78891199310438
"247",0.112832402412088,6,1,2,2,1.51349682596911,0.285733780641096,3.16652039421167
"248",0.696229032295114,7,1,2,2,1.3448039294125,0.0716721005255128,1.23660004009859
"249",0.0222818164235618,8,1,2,2,7.64263811953042,1.85097599222428,2.42027728026265
"250",0.616069500807017,9,1,2,2,2.7768404459577,0.990956441881883,2.72970922880588
"251",0.548436453565803,10,1,2,2,0.276905615738522,2.42109405075884,3.3362334083361
"252",1.00171304346497,11,1,2,2,3.380715837652,3.46063935098005,2.75903473090969
"253",0.375743499096154,12,1,2,2,0.510426952095171,1.28790649098029,2.63838091920748
"254",0.150242687013376,13,1,2,2,2.89725394953902,3.07443582373176,0.399463833028542
"255",1.48726400059995,14,1,2,2,1.54679075933277,2.68941492344222,2.54463038266201
"256",0.228503602860538,15,1,2,2,0.0534711923981206,2.26783980112594,3.03378061619769
"257",0.121650976781012,18,1,2,2,5.75398827526353,1.9356782841557,4.79289237293874
"258",0.346804282934621,19,1,2,2,5.5117891703111,1.66978060324247,2.40811356375335
"259",1.13271109775453,20,1,2,2,4.4644338402596,1.92606128649424,1.19920686034883
"260",0.137682606382463,21,1,2,2,0.159716577841993,1.22322652027765,2.14706863582715
"261",0.767420599189851,22,1,2,2,7.13748140723193,4.20218002470222,2.46256746786839
"262",1.55304539239676,23,1,2,2,5.04877299979001,1.98586095196143,2.82457930440231
"263",0.650253417524578,0,1,2,2,0.152876281785651,3.43482129265038,4.58834325611327
"264",0.669701760458104,1,1,2,2,3.5150369334558,2.66001559019285,3.56593323805916
"265",0.18934592441111,2,1,2,2,2.62431273479356,2.57570995431141,2.99647965002675
"266",1.59467206531809,3,1,2,2,0.610192878015125,1.77092069966108,4.13010690373261
"267",0.239806332138242,4,1,2,2,0.774580635723382,0.126177536058762,3.65285225408752
"268",0.399587294983793,5,1,2,2,3.07126198674054,1.96060897435935,2.45863672387628
"269",0.814391229943162,6,1,2,2,2.76530318191106,1.9806321782406,3.381082498358
"270",0.21046146432128,7,1,2,2,5.48262700436997,0.413199099100788,3.60286375246568
"271",0.221842188399359,8,1,2,2,0.633694334534861,1.03133719748487,2.3527243827643
"272",0.8083071668219,9,1,2,2,1.01624082642773,2.39716869786888,1.45658295608645
"273",0.401818986756781,10,1,2,2,4.14199256801729,0.6858356439025,0.815670761305102
"274",0.437968921041302,11,1,2,2,2.62295269768583,3.32683334325913,2.72491393583685
"275",2.01671843999635,12,1,2,2,1.21140106812109,2.09582217113646,1.64781398487125
"276",1.2557261152118,13,1,2,2,0.247163164007789,1.31622212415503,0.820637993339397
"277",0.150066648239378,14,1,2,2,3.78124868248523,4.53805987036223,2.55965311875105
"278",0.461073957744341,15,1,2,2,4.02462978991406,0.911909221875703,2.26799674482263
"279",0.936511421287936,16,1,2,2,3.83755832788536,1.8409897278983,3.53213526587106
"280",1.62825391811655,17,1,2,2,2.81317822198669,1.90535012334686,0.793752750928798
"281",0.27989786730741,18,1,2,2,0.260616451855214,2.7818350206415,2.62480429506627
"282",0.0842107751662427,23,1,2,2,0.204071205527684,1.41512337576736,2.12059022178957
"283",0.706395663422692,2,1,2,2,3.85533954258659,2.41228938051926,2.88164533865478
"284",0.372985324479625,3,1,2,2,2.66448737690751,0.838972456892036,2.49814797294187
"285",0.926447014688213,4,1,2,2,4.2520822611993,2.79440367225335,2.0273169723152
"286",1.14462402198186,5,1,2,2,1.65053940661071,0.661415559195924,2.17763318907269
"287",1.59378591295573,6,1,2,2,2.31809543698412,0.405823219749287,3.60828529961943
"288",0.435486992974065,7,1,2,2,3.1562946436108,2.98904661041484,2.58462068962148
"289",0.142211160009177,10,1,2,2,4.01587761333451,4.15604624278066,1.93221813585226
"290",0.604931832735392,11,1,2,2,2.33345929524065,1.71325911669989,1.25260647924986
"291",0.433884038226028,12,1,2,2,0.335612958313152,0.0231750706092688,2.58596529893886
"292",0.3194002451701,13,1,2,2,8.29023197138378,2.72410263148903,3.54433665725202
"293",1.29758961336613,14,1,2,2,1.51222818232648,0.674162663651546,2.45286492127502
"294",1.31852929843919,15,1,2,2,5.1355188648279,0.781439559394244,4.86438607630992
"295",1.63435099232204,16,1,2,2,1.7637014193034,0.679518658117985,2.74695621744977
"296",0.960064558069377,17,1,2,2,2.62106896136209,1.94526705236121,3.40137131716067
"297",1.27620142403899,18,1,2,2,6.23643874823449,2.3519151380881,4.3010036140329
"298",0.23263821945103,19,1,2,2,2.78421197118842,1.04783000358914,2.36457844541412
"299",0.671537655113255,20,1,2,2,1.01692149897536,0.955059000417394,2.87396796968264
"300",1.81442974468619,21,1,2,2,1.32097349702762,1.40828447595348,4.00424711641145
"301",0.149072776753009,22,1,2,2,2.92632705793058,1.46951018165898,2.60097280776337
"302",1.06265284271996,23,1,2,2,4.97190456031833,1.03960357312397,0.839060512711016
"303",0.673278510049762,0,1,2,2,0.622152279394939,1.7225457084561,4.09459766102325
"304",0.389981837822344,1,1,2,2,4.22739934245892,2.022129201024,3.32654267674736
"305",0.872692196401752,2,1,2,2,0.53058588781204,1.43517971013557,2.32807152032256
"306",1.0067802870442,3,1,2,2,1.34770708344901,0.303268966954496,1.69265717602923
"307",0.703817798031702,4,1,2,2,3.52536462703378,1.38054450910638,1.88262174285439
"308",0.829260850219192,5,1,2,2,1.9631027018406,1.44556877390368,3.0661954535763
"309",0.799342836235633,6,1,2,2,3.78852284185925,2.41220724531575,3.02851469555945
"310",0.699625193914395,7,1,2,2,4.77530381801234,0.050777971489347,1.52358083633555
"311",0.487868084116768,8,1,2,2,5.39428889168294,2.25198778946083,2.20861779638658
"312",0.696059400082141,9,1,2,2,1.16665136057091,1.7969111613861,2.0356717511138
"313",0.86132295810599,10,1,2,2,3.41351636435765,0.827464976799811,2.90531993863686
"314",1.38629807956959,11,1,2,2,3.12314134629737,0.103771293540591,2.77783883784562
"315",0.521084238555198,12,1,2,2,2.20561922209389,2.35192783327664,2.43672811466359
"316",1.07332446315467,13,1,2,2,3.4499799405924,2.28242099084649,2.76518848896789
"317",1.0716288935311,16,1,2,2,0.103710661817426,0.28399980874929,2.71685287560013
"318",1.20685432390161,17,1,2,2,0.992491899062875,1.0013134859118,2.49572482494701
"319",1.31573492450844,18,1,2,2,1.19470887911216,0.456288934371783,3.82681199193619
"320",0.255883865840608,19,1,2,2,2.16571542483992,0.420592050105953,3.8124828139272
"321",0.192948421089578,20,1,2,2,3.29855249735448,3.69567710730512,2.80986153720272
"322",1.40918558827401,21,1,2,2,2.79129269463791,0.808591557614463,2.9444247459637
"323",1.60371398715834,22,1,2,2,1.94547572812347,2.33146753207367,2.20806266534746
